# x Q2 F2_free_p F3_free_p
3.981071705534977589e-06 3.981071705534985662e+08 1.738910165873272149e+02 1.476673047256594338e+07
3.981071705534977589e-06 5.011872336272735000e+08 1.738910166748897268e+02 1.476673048948016204e+07
3.981071705534977589e-06 6.309573444801943302e+08 1.738910167444430215e+02 1.476673050291559473e+07
3.981071705534977589e-06 7.943282347242821455e+08 1.738910167996911866e+02 1.476673051358775608e+07
3.981071705534977589e-06 1.000000000000000000e+09 1.738910168435763524e+02 1.476673052206493914e+07
3.981071705534977589e-06 1.258925411794171333e+09 1.738910168784355506e+02 1.476673052879861183e+07
3.981071705534977589e-06 1.584893192461117268e+09 1.738910169061253157e+02 1.476673053414735943e+07
3.981071705534977589e-06 1.995262314968882799e+09 1.738910169281199387e+02 1.476673053839601576e+07
3.981071705534977589e-06 2.511886431509582043e+09 1.738910169455909056e+02 1.476673054177084379e+07
3.981071705534977589e-06 3.162277660168379307e+09 1.738910169594686863e+02 1.476673054445157386e+07
3.981071705534977589e-06 3.981071705534985542e+09 1.738910169704921600e+02 1.476673054658094607e+07
3.981071705534977589e-06 5.011872336272735596e+09 1.738910169792483771e+02 1.476673054827236012e+07
3.981071705534977589e-06 6.309573444801942825e+09 1.738910169862037094e+02 1.476673054961589724e+07
3.981071705534977589e-06 7.943282347242821693e+09 1.738910169917284634e+02 1.476673055068311654e+07
3.981071705534977589e-06 1.000000000000000000e+10 1.738910169961170311e+02 1.476673055153083988e+07
5.011872336272724970e-06 1.000000000000000056e-01 2.229899112684713969e-01 -8.790677329442505652e+02
5.011872336272724970e-06 1.258925411794167282e-01 2.698039674709457048e-01 -1.044931105219647407e+03
5.011872336272724970e-06 1.584893192461113431e-01 3.235881026640686775e-01 -1.121324133297027856e+03
5.011872336272724970e-06 1.995262314968879735e-01 3.848329630176622329e-01 -1.018523307022030849e+03
5.011872336272724970e-06 2.511886431509580131e-01 4.529476366045108726e-01 -6.033329655260240543e+02
5.011872336272724970e-06 3.162277660168379412e-01 5.269135637226302071e-01 2.770067146760923720e+02
5.011872336272724970e-06 3.981071705534973137e-01 6.061967894423248016e-01 1.756525170163561143e+03
5.011872336272724970e-06 5.011872336272723549e-01 6.883739898610041763e-01 3.967742878716765063e+03
5.011872336272724970e-06 6.309573444801933606e-01 7.715057795863518031e-01 6.965983230539941360e+03
5.011872336272724970e-06 7.943282347242814900e-01 8.535167643451195829e-01 1.071380937200826702e+04
5.011872336272724970e-06 1.000000000000000000e+00 1.208023212066819063e+00 2.357952684025872441e+04
5.011872336272724970e-06 1.258925411794167504e+00 1.689266569479942248e+00 4.395039716715920804e+04
5.011872336272724970e-06 1.584893192461114042e+00 2.302961377446916647e+00 7.336821378981662565e+04
5.011872336272724970e-06 1.995262314968879735e+00 3.039913575437876769e+00 1.123455496306220302e+05
5.011872336272724970e-06 2.511886431509581019e+00 3.898926107188721790e+00 1.623213869422617136e+05
5.011872336272724970e-06 3.162277660168379523e+00 4.914054396563110494e+00 2.243933391455081000e+05
5.011872336272724970e-06 3.981071705534973137e+00 6.004011939784057006e+00 2.949530350143176620e+05
5.011872336272724970e-06 5.011872336272724660e+00 7.272711404583201755e+00 3.791926324163791724e+05
5.011872336272724970e-06 6.309573444801933384e+00 8.617252260447953560e+00 4.707747421519230120e+05
5.011872336272724970e-06 7.943282347242817565e+00 1.010399291037451874e+01 5.742216111233208794e+05
5.011872336272724970e-06 1.000000000000000000e+01 1.165501229177759157e+01 6.819983961975860875e+05
5.011872336272724970e-06 1.258925411794167459e+01 1.338598036342069619e+01 8.031879288859354565e+05
5.011872336272724970e-06 1.584893192461114175e+01 1.507246918469644292e+01 9.228087335793896345e+05
5.011872336272724970e-06 1.995262314968880801e+01 1.689249727896689990e+01 1.050879860765077174e+06
5.011872336272724970e-06 2.511886431509581996e+01 1.879621011273644626e+01 1.185815952198803192e+06
5.011872336272724970e-06 3.162277660168379256e+01 2.077025802626705087e+01 1.323769028188341297e+06
5.011872336272724970e-06 3.981071705534973404e+01 2.282737002870115361e+01 1.468860284889888717e+06
5.011872336272724970e-06 5.011872336272725192e+01 2.502965737247419398e+01 1.623185051289102994e+06
5.011872336272724970e-06 6.309573444801936404e+01 2.714376798835788662e+01 1.769993749716222286e+06
5.011872336272724970e-06 7.943282347242821118e+01 2.936476866465472213e+01 1.923873535422803601e+06
5.011872336272724970e-06 1.000000000000000000e+02 3.169410820886778168e+01 2.085515674685588107e+06
5.011872336272724970e-06 1.258925411794167530e+02 3.416819559283634078e+01 2.256217725052020047e+06
5.011872336272724970e-06 1.584893192461114211e+02 3.660270200824436415e+01 2.423127646896986291e+06
5.011872336272724970e-06 1.995262314968880730e+02 3.902864414003825999e+01 2.590034451222381555e+06
5.011872336272724970e-06 2.511886431509582280e+02 4.163772764963411532e+01 2.768915526004265994e+06
5.011872336272724970e-06 3.162277660168379612e+02 4.411287744624101492e+01 2.937750336391295306e+06
5.011872336272724970e-06 3.981071705534973262e+02 4.667834041241108878e+01 3.112707600670855492e+06
5.011872336272724970e-06 5.011872336272724624e+02 4.942171303625788426e+01 3.299679373575912789e+06
5.011872336272724970e-06 6.309573444801936830e+02 5.210596824321045517e+01 3.482509030174970161e+06
5.011872336272724970e-06 7.943282347242821970e+02 5.491020616492011897e+01 3.673097063787310850e+06
5.011872336272724970e-06 1.000000000000000000e+03 5.776977153740371307e+01 3.867441671704677399e+06
5.011872336272724970e-06 1.258925411794168667e+03 6.055028778813563406e+01 4.056617057744529564e+06
5.011872336272724970e-06 1.584893192461114040e+03 6.352086815474998360e+01 4.258954768685697578e+06
5.011872336272724970e-06 1.995262314968878854e+03 6.641003561987633930e+01 4.455442934648724273e+06
5.011872336272724970e-06 2.511886431509582053e+03 6.941243238053493769e+01 4.658234153966253623e+06
5.011872336272724970e-06 3.162277660168379498e+03 7.247830387726675383e+01 4.865040143897264265e+06
5.011872336272724970e-06 3.981071705534977355e+03 7.543478527053858329e+01 5.065098882726569660e+06
5.011872336272724970e-06 5.011872336272725079e+03 7.860784486991548192e+01 5.280652848597840406e+06
5.011872336272724970e-06 6.309573444801942969e+03 8.167339323416655361e+01 5.488647659860581160e+06
5.011872336272724970e-06 7.943282347242821743e+03 8.485234156881969625e+01 5.703524807215201668e+06
5.011872336272724970e-06 1.000000000000000000e+04 8.810138464286261240e+01 5.923018212165710516e+06
5.011872336272724970e-06 1.258925411794168758e+04 9.144832528762464108e+01 6.150050041531445459e+06
5.011872336272724970e-06 1.584893192461114086e+04 9.479499998549611917e+01 6.377041098741141148e+06
5.011872336272724970e-06 1.995262314968882856e+04 9.796557406233227994e+01 6.591671432306056842e+06
5.011872336272724970e-06 2.511886431509582326e+04 1.012178918490106412e+02 6.811431788988051936e+06
5.011872336272724970e-06 3.162277660168379225e+04 1.046584236136759785e+02 7.043917742271285504e+06
5.011872336272724970e-06 3.981071705534977082e+04 1.080114330051207503e+02 7.270563659771451727e+06
5.011872336272724970e-06 5.011872336272725079e+04 1.112571463805183072e+02 7.490117949484607205e+06
5.011872336272724970e-06 6.309573444801942969e+04 1.147893719533279011e+02 7.728803684347713366e+06
5.011872336272724970e-06 7.943282347242820833e+04 1.183215258743099128e+02 7.967478418448091485e+06
5.011872336272724970e-06 1.000000000000000000e+05 1.215051264552453461e+02 8.182920653214991093e+06
5.011872336272724970e-06 1.258925411794168758e+05 1.251228909005600656e+02 8.428562312882246450e+06
5.011872336272724970e-06 1.584893192461114086e+05 1.287406150978554251e+02 8.674197795242622495e+06
5.011872336272724970e-06 1.995262314968883002e+05 1.321560914415157981e+02 8.905747734030257910e+06
5.011872336272724970e-06 2.511886431509582035e+05 1.356503741109347345e+02 9.141998844229009002e+06
5.011872336272724970e-06 3.162277660168379080e+05 1.393501475074767200e+02 9.391976435932436958e+06
5.011872336272724970e-06 3.981071705534977373e+05 1.429484759469924597e+02 9.635186822340553626e+06
5.011872336272724970e-06 5.011872336272724788e+05 1.464052562018063099e+02 9.868987975131751969e+06
5.011872336272724970e-06 6.309573444801942678e+05 1.501663277773015182e+02 1.012313057263284735e+07
5.011872336272724970e-06 7.943282347242821706e+05 1.539273892560981949e+02 1.037727161876885965e+07
5.011872336272724970e-06 1.000000000000000000e+06 1.572876078228923120e+02 1.060464835177001543e+07
5.011872336272724970e-06 1.258925411794168642e+06 1.572876392360619207e+02 1.060465316960154474e+07
5.011872336272724970e-06 1.584893192461114144e+06 1.572876641884391233e+02 1.060465699654325657e+07
5.011872336272724970e-06 1.995262314968882827e+06 1.572876840088228789e+02 1.060466003639244288e+07
5.011872336272724970e-06 2.511886431509582326e+06 1.572876997527173728e+02 1.060466245103132725e+07
5.011872336272724970e-06 3.162277660168379545e+06 1.572877122585395853e+02 1.060466436904769018e+07
5.011872336272724970e-06 3.981071705534977373e+06 1.572877221922687738e+02 1.060466589258257858e+07
5.011872336272724970e-06 5.011872336272724904e+06 1.572877300829114802e+02 1.060466710276957043e+07
5.011872336272724970e-06 6.309573444801942445e+06 1.572877363506722190e+02 1.060466806405539252e+07
5.011872336272724970e-06 7.943282347242821939e+06 1.572877413293320501e+02 1.060466882763195224e+07
5.011872336272724970e-06 1.000000000000000000e+07 1.572877452840223214e+02 1.060466943416243233e+07
5.011872336272724970e-06 1.258925411794166267e+07 1.572877484253445175e+02 1.060466991594674438e+07
5.011872336272724970e-06 1.584893192461117357e+07 1.572877509205856370e+02 1.060467029864165001e+07
5.011872336272724970e-06 1.995262314968882874e+07 1.572877529026261527e+02 1.060467060262703151e+07
5.011872336272724970e-06 2.511886431509582326e+07 1.572877544770169607e+02 1.060467084409120865e+07
5.011872336272724970e-06 3.162277660168379173e+07 1.572877557275999436e+02 1.060467103589302301e+07
5.011872336272724970e-06 3.981071705534969270e+07 1.572877567209734764e+02 1.060467118824663199e+07
5.011872336272724970e-06 5.011872336272735149e+07 1.572877575100380056e+02 1.060467130926539935e+07
5.011872336272724970e-06 6.309573444801943004e+07 1.572877581368144035e+02 1.060467140539403632e+07
5.011872336272724970e-06 7.943282347242821753e+07 1.572877586346804435e+02 1.060467148175171018e+07
5.011872336272724970e-06 1.000000000000000000e+08 1.572877590301494877e+02 1.060467154240477458e+07
5.011872336272724970e-06 1.258925411794166118e+08 1.572877593442818807e+02 1.060467159058321826e+07
5.011872336272724970e-06 1.584893192461117506e+08 1.572877595938059869e+02 1.060467162885271944e+07
5.011872336272724970e-06 1.995262314968882799e+08 1.572877597920100641e+02 1.060467165925125964e+07
5.011872336272724970e-06 2.511886431509582102e+08 1.572877599494491676e+02 1.060467168339768983e+07
5.011872336272724970e-06 3.162277660168379545e+08 1.572877600745073892e+02 1.060467170257785916e+07
5.011872336272724970e-06 3.981071705534985662e+08 1.572877601738447595e+02 1.060467171781322733e+07
5.011872336272724970e-06 5.011872336272735000e+08 1.572877602527511840e+02 1.060467172991510108e+07
5.011872336272724970e-06 6.309573444801943302e+08 1.572877603154288977e+02 1.060467173952797614e+07
5.011872336272724970e-06 7.943282347242821455e+08 1.572877603652155472e+02 1.060467174716373906e+07
5.011872336272724970e-06 1.000000000000000000e+09 1.572877604047623947e+02 1.060467175322904997e+07
5.011872336272724970e-06 1.258925411794171333e+09 1.572877604361756312e+02 1.060467175804689154e+07
5.011872336272724970e-06 1.584893192461117268e+09 1.572877604611280447e+02 1.060467176187383756e+07
5.011872336272724970e-06 1.995262314968882799e+09 1.572877604809484637e+02 1.060467176491369121e+07
5.011872336272724970e-06 2.511886431509582043e+09 1.572877604966923855e+02 1.060467176732834056e+07
5.011872336272724970e-06 3.162277660168379307e+09 1.572877605091982787e+02 1.060467176924635656e+07
5.011872336272724970e-06 3.981071705534985542e+09 1.572877605191319219e+02 1.060467177076989040e+07
5.011872336272724970e-06 5.011872336272735596e+09 1.572877605270226127e+02 1.060467177198007889e+07
5.011872336272724970e-06 6.309573444801942825e+09 1.572877605332903954e+02 1.060467177294136211e+07
5.011872336272724970e-06 7.943282347242821693e+09 1.572877605382690263e+02 1.060467177370494045e+07
5.011872336272724970e-06 1.000000000000000000e+10 1.572877605422236229e+02 1.060467177431146801e+07
6.309573444801943191e-06 1.000000000000000056e-01 2.226200032918855543e-01 -7.105231292927785489e+02
6.309573444801943191e-06 1.258925411794167282e-01 2.687874864413719589e-01 -8.515320909440519017e+02
6.309573444801943191e-06 1.584893192461113431e-01 3.220960849936684300e-01 -9.312455788060508439e+02
6.309573444801943191e-06 1.995262314968879735e-01 3.826281140319816032e-01 -8.762121908664457806e+02
6.309573444801943191e-06 2.511886431509580131e-01 4.495644962972608072e-01 -5.805137594138949453e+02
6.309573444801943191e-06 3.162277660168379412e-01 5.230225672846382512e-01 5.934140647785253009e+01
6.309573444801943191e-06 3.981071705534973137e-01 6.008853656198001048e-01 1.171783611790835494e+03
6.309573444801943191e-06 5.011872336272723549e-01 6.814521469491354733e-01 2.846445557853341597e+03
6.309573444801943191e-06 6.309573444801933606e-01 7.636397686607778734e-01 5.117238866328076256e+03
6.309573444801943191e-06 7.943282347242814900e-01 8.449209614250351441e-01 7.972791784384784478e+03
6.309573444801943191e-06 1.000000000000000000e+00 1.184549815263332029e+00 1.769360066793128135e+04
6.309573444801943191e-06 1.258925411794167504e+00 1.642507654962883201e+00 3.308203270399698522e+04
6.309573444801943191e-06 1.584893192461114042e+00 2.225623421347182607e+00 5.526905588097883447e+04
6.309573444801943191e-06 1.995262314968879735e+00 2.913464017002910023e+00 8.451789139322742994e+04
6.309573444801943191e-06 2.511886431509581019e+00 3.725712677734347889e+00 1.216643980484383937e+05
6.309573444801943191e-06 3.162277660168379523e+00 4.676263977683841944e+00 1.681329239051603654e+05
6.309573444801943191e-06 3.981071705534973137e+00 5.704438390860532948e+00 2.207283909737651411e+05
6.309573444801943191e-06 5.011872336272724660e+00 6.903978819611417350e+00 2.835096362217674032e+05
6.309573444801943191e-06 6.309573444801933384e+00 8.140810739246207461e+00 3.510861954066847102e+05
6.309573444801943191e-06 7.943282347242817565e+00 9.528879347340966532e+00 4.262963157661064761e+05
6.309573444801943191e-06 1.000000000000000000e+01 1.096522669167021391e+01 5.072632932705204585e+05
6.309573444801943191e-06 1.258925411794167459e+01 1.255533171421355121e+01 5.964410142246306641e+05
6.309573444801943191e-06 1.584893192461114175e+01 1.412851754371728674e+01 6.846023690294679254e+05
6.309573444801943191e-06 1.995262314968880801e+01 1.583869993875804028e+01 7.812998934412066592e+05
6.309573444801943191e-06 2.511886431509581996e+01 1.756411455556863288e+01 8.773727346416537184e+05
6.309573444801943191e-06 3.162277660168379256e+01 1.940843164997047765e+01 9.809026575994158629e+05
6.309573444801943191e-06 3.981071705534973404e+01 2.127006503741377230e+01 1.084398300352464430e+06
6.309573444801943191e-06 5.011872336272725192e+01 2.326197207624256791e+01 1.194341190229925560e+06
6.309573444801943191e-06 6.309573444801936404e+01 2.522130687552694894e+01 1.303421665185499936e+06
6.309573444801943191e-06 7.943282347242821118e+01 2.728579050175749643e+01 1.417732616660121363e+06
6.309573444801943191e-06 1.000000000000000000e+02 2.938924054500031957e+01 1.533160024148700293e+06
6.309573444801943191e-06 1.258925411794167530e+02 3.162945764443580998e+01 1.655430162168189185e+06
6.309573444801943191e-06 1.584893192461114211e+02 3.380520976093640684e+01 1.774752248084870167e+06
